documento_id;tipo_documento;area_direito;modelo_ou_peca_real;qualidade_clareza;qualidade_estrutura;risco;resumo;NOTA;RAG GOLD;RAG SILVER;RAG_GOLD;RAG_SILVER
TransformacÃßaÃÉo+de+AuxiÃÅlio+DoencÃßa+em+Aposentadoria+por+Invalidez.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para transforma√ß√£o de aux√≠lio-doen√ßa em aposentadoria por invalidez, com pedido de cita√ß√£o do INSS e concess√£o de justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
5;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aposentadoria por idade rural, com fundamenta√ß√£o em requisitos legais e jurisprud√™ncia pertinente.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+‚Äì+LOAS+Deficiente.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de amparo ao deficiente, com base na negativa do INSS e argumenta√ß√£o sobre a condi√ß√£o de vulnerabilidade da requerente.;56,25;NÃO;SIM;NÃO;SIM
P109;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que negou a concess√£o de aposentadoria por invalidez, argumentando sobre a desnecessidade de car√™ncia e a validade das anota√ß√µes na CTPS do recorrente.;56,25;NÃO;SIM;NÃO;SIM
Requerimento administrativo. BenefiÃÅcio Assistencial aÃÄ pessoa com deficieÃÇncia. LOAS. Esquizofrenia..docx;peticao_inicial;previdenciario;peca_real;8;7;2;Requerimento de concess√£o de benef√≠cio assistencial para pessoa com defici√™ncia, fundamentado em situa√ß√£o de vulnerabilidade social e doen√ßa psiqui√°trica.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria por Tempo de ContribuicÃßaÃÉo com reconhecimento de atividade rural.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por tempo de contribui√ß√£o com reconhecimento de atividade rural, contestando a decis√£o do INSS que indeferiu o pedido.;56,25;NÃO;SIM;NÃO;SIM
AuxiÃÅlio+DoencÃßa+e+Aposentadoria+por+Invalidez.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para restabelecimento de aux√≠lio-doen√ßa ou concess√£o de aposentadoria por invalidez, fundamentada em incapacidade laborativa devido a doen√ßas psiqui√°tricas.;56,25;NÃO;SIM;NÃO;SIM
ExecucÃßaÃÉo+de+SentencÃßa+Rito+OrdinaÃÅrio.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da execu√ß√£o de senten√ßa contra o INSS, requerendo o pagamento de valores devidos ao exequente, incluindo honor√°rios advocat√≠cios.;56,25;NÃO;SIM;NÃO;SIM
P112;recurso;previdenciario;peca_real;8;7;2;Recurso Inominado visando a concess√£o de aposentadoria por tempo de contribui√ß√£o, argumentando erro na concess√£o de benef√≠cio menos vantajoso pelo INSS.;56,25;NÃO;SIM;NÃO;SIM
11;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aux√≠lio-doen√ßa ao segurado especial, com fundamenta√ß√£o em incapacidade para o trabalho e apresenta√ß√£o de documentos comprobat√≥rios.;56,25;NÃO;SIM;NÃO;SIM
Recurso-inominado-aposentadoria-por-tempo-de-contribuicÃßaÃÉo-Magistrado-naÃÉo-reconheceu-o-exerciÃÅcio-de-atividade-rural-em-regime-de-economia-familiar-por-entender-ser-insuficiente.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado visando a reforma de senten√ßa que n√£o reconheceu o tempo de servi√ßo rural do autor para fins de aposentadoria por tempo de contribui√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria por Tempo de ContribuicÃßaÃÉo com ConversaÃÉo de Atividade Especial M√©dico.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aposentadoria por tempo de contribui√ß√£o, incluindo convers√£o de tempo de atividade especial como m√©dico.;56,25;NÃO;SIM;NÃO;SIM
RevisaÃÉo+de+BenefiÃÅcio+de+PrevideÃÇncia+Privada+por+DesvalorizacÃßaÃÉo+da+Moeda.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o revisional de benef√≠cio previdenci√°rio visando a corre√ß√£o de valores de aposentadoria com base na desvaloriza√ß√£o da moeda e prescri√ß√£o quinquenal.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria por Idade Urbana com averbacao de vinculo naÃÉo reconhecido pelo INSS.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por idade, contestando a negativa do INSS em reconhecer tempo de contribui√ß√£o devido a v√≠nculo n√£o reconhecido.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE CONCESSAÃÉO DE BENEFICIO ASSISTENCIAL DE PRESTACÃßAÃÉO CONTINUADA .docx;peticao_inicial;previdenciario;peca_real;8;7;2;A autora solicita a concess√£o de benef√≠cio assistencial de presta√ß√£o continuada ao INSS, alegando hipossufici√™ncia financeira e necessidade de amparo devido √† idade avan√ßada.;56,25;NÃO;SIM;NÃO;SIM
RevisaÃÉo+de+Aposentadoria+do+Professor+cumulada+com+CorrecÃßaÃÉo+de+SalaÃÅrios+Informados+no+PBC.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria para transforma√ß√£o de aposentadoria por tempo de contribui√ß√£o em aposentadoria do professor, com revis√£o de sal√°rios e corre√ß√£o de valores no CNIS.;56,25;NÃO;SIM;NÃO;SIM
peticÃßaÃÉo inicial revisaÃÉo vida toda.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para revis√£o de aposentadoria, argumentando que a regra de transi√ß√£o aplicada pelo INSS √© desfavor√°vel ao segurado, que deve optar pela regra permanente mais ben√©fica.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria+Especial+de+exposicÃßaÃÉo+a+agentes+nocivos.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aposentadoria especial devido √† exposi√ß√£o a agentes nocivos, com pedido de tutela antecipada para pagamento imediato do benef√≠cio.;56,25;NÃO;SIM;NÃO;SIM
PensaÃÉo+por+Morte+com+SentencÃßa+Trabalhista.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de pens√£o por morte com pedido liminar, fundamentada na qualidade de segurado e dependente, contestando a negativa do INSS.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria+com+averbacÃßaÃÉo+de+tempo+contribuicÃßaÃÉo+na+construcÃßaÃÉo+civil.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria para concess√£o de aposentadoria por tempo de contribui√ß√£o, contestando indeferimento do INSS e requerendo averba√ß√£o de per√≠odos de atividade como pedreiro aut√¥nomo.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+‚Äì+InterdicÃßaÃÉo.docx;peticao_inicial;civil;modelo;8;7;2;A√ß√£o de interdi√ß√£o e curatela provis√≥ria para um indiv√≠duo incapaz devido a problemas de sa√∫de mental e depend√™ncia qu√≠mica, solicitando assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+‚Äì+ConcessaÃÉo+de+Abono+de+25_.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de abono de 25% ao aposentado por invalidez, devido √† necessidade de assist√™ncia permanente em raz√£o de graves patologias card√≠acas.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria_por+Tempo+com+reconhecimento+de+vinculos+empregaticios+naÃÉo+computados+pelo+INSS.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por tempo de contribui√ß√£o, contestando indeferimento do INSS e requerendo reconhecimento de v√≠nculos empregat√≠cios n√£o considerados.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Concess√£o de Aposentadoria por Idade de Pescador.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da concess√£o de aposentadoria por idade rural para pescador, contestando o indeferimento do INSS e apresentando provas da atividade pesqueira.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+‚Äì+PensaÃÉo+por+Morte+de+Filho.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria de concess√£o de pens√£o por morte, onde o requerente busca o reconhecimento de sua depend√™ncia econ√¥mica em rela√ß√£o ao filho falecido.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+de+AcÃßaÃÉo+de+ConcessaÃÉo+de+Aposentadoria+por+Idade+de+Agricultor+Regime+de+Economia+Familiar.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da concess√£o de aposentadoria por idade rural para um pescador artesanal, contestando o indeferimento do INSS e apresentando provas documentais e testemunhais.;56,25;NÃO;SIM;NÃO;SIM
P113;recurso;previdenciario;peca_real;8;7;2;Recurso inominado visando a reforma de senten√ßa que negou a concess√£o de aposentadoria por invalidez, argumentando sobre a incapacidade da recorrente e a caracteriza√ß√£o de sua atividade habitual.;56,25;NÃO;SIM;NÃO;SIM
PensaÃÉo+por+Morte+de+falecido+que+recebia+LOAS+por+jaÃÅ+possuir+os+requisitos+para+aposentadoria.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de pens√£o por morte, argumentando que a falecida possu√≠a direito √† aposentadoria por idade e que o INSS negou o benef√≠cio indevidamente.;56,25;NÃO;SIM;NÃO;SIM
PensaÃÉo+por+Morte+com+Reconhecimento+de+UniaÃÉo+EstaÃÅvel.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de pens√£o por morte, com reconhecimento de uni√£o est√°vel e pedido de justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
6;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aposentadoria por idade rural, com fundamenta√ß√£o em documentos que comprovam a atividade rural da autora.;56,25;NÃO;SIM;NÃO;SIM
InterdicÃßaÃÉo+e+Curatela+ProvisoÃÅria.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de interdi√ß√£o e curatela provis√≥ria para representar o interditando, que n√£o possui condi√ß√µes de gerir sua pessoa e bens, visando pleitear aposentadoria por invalidez.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Concess√£o de Aposentadoria Por Idade com reconhecimento de v√≠nculo dom√©stico.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o judicial para concess√£o de aposentadoria por idade e reconhecimento de v√≠nculo empregat√≠cio como dom√©stica, ap√≥s indeferimento pelo INSS.;56,25;NÃO;SIM;NÃO;SIM
AuxiÃÅlio+DoencÃßa+e+Aposentadoria+por+Invalidez+em+doencÃßa+de+desenvolvimento+progressivo.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de benef√≠cio por incapacidade devido a doen√ßa terminal, com fundamenta√ß√£o legal e pedidos espec√≠ficos ao juiz.;56,25;NÃO;SIM;NÃO;SIM
ConcessaÃÉo+de+Aposentadoria+de+Pedreiro.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria para concess√£o de aposentadoria por tempo de contribui√ß√£o de um pedreiro aut√¥nomo, contestando indeferimento do INSS e requerendo reconhecimento de per√≠odos de atividade.;56,25;NÃO;SIM;NÃO;SIM
RepeticÃßaÃÉo+IndeÃÅbito+ContribuicÃßaÃÉo+Acima+do+Teto+MaÃÅximo.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria de restitui√ß√£o de ind√©bito previdenci√°rio, pleiteando a devolu√ß√£o de valores pagos a maior ao RGPS, com base em contribui√ß√µes acima do teto m√°ximo.;56,25;NÃO;SIM;NÃO;SIM
ComplementacÃßaÃÉo+de+aposentadoria+Servidor+PuÃÅblico+Municipal+aposentado+pelo+INSS.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de complementa√ß√£o de aposentadoria de servidor p√∫blico municipal, com base em direitos constitucionais e legisla√ß√£o municipal, visando garantir proventos integrais.;56,25;NÃO;SIM;NÃO;SIM
BENEF√çCIO ASSISTENCIAL.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A autora interp√µe a√ß√£o de concess√£o de benef√≠cio assistencial de presta√ß√£o continuada ao idoso, alegando hipossufici√™ncia financeira e necessidade de amparo.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo+Inicial+‚Äì+AuxiÃÅlio+ReclusaÃÉo.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o para concess√£o de aux√≠lio-reclus√£o em favor da filha de um reeducando, com base na legisla√ß√£o previdenci√°ria e provas anexadas que comprovam a qualidade de segurado do pai.;56,25;NÃO;SIM;NÃO;SIM
siglascnis.docx;parecer;previdenciario;modelo;8;7;2;O documento analisa diversas siglas do CNIS relacionadas a v√≠nculos e contribui√ß√µes previdenci√°rias, orientando sobre a documenta√ß√£o necess√°ria e poss√≠veis a√ß√µes a serem tomadas.;56,25;NÃO;SIM;NÃO;SIM
Restabelecimento+de+AuxiÃÅlio+DoencÃßa.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para restabelecimento de benef√≠cio por incapacidade, com fundamenta√ß√£o legal e pedido de cita√ß√£o do INSS.;56,25;NÃO;SIM;NÃO;SIM
P110;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que negou benef√≠cio por incapacidade ao recorrente, alegando a necessidade de reforma da decis√£o devido √† incapacidade comprovada em raz√£o de c√¢ncer de pr√≥stata.;56,25;NÃO;SIM;NÃO;SIM
recurso-JEFP-correcÃßaÃÉo-monetaria-apoÃÅs-modulacÃßaÃÉo.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que determinou corre√ß√£o monet√°ria de pens√£o por morte, argumentando a necessidade de altera√ß√£o do √≠ndice de corre√ß√£o aplicado.;56,25;NÃO;SIM;NÃO;SIM
26;peticao_inicial;previdenciario;peca_real;8;7;2;A autora solicita a concess√£o de benef√≠cio assistencial de presta√ß√£o continuada ao idoso, alegando hipossufici√™ncia financeira e cumprimento dos requisitos legais.;56,25;NÃO;SIM;NÃO;SIM
481;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de pens√£o por morte para o pai, com pedido de tutela antecipada, ap√≥s negativa do INSS, alegando depend√™ncia econ√¥mica do falecido.;56,25;NÃO;SIM;NÃO;SIM
1;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de benef√≠cio assistencial de presta√ß√£o continuada para idoso, fundamentada na insufici√™ncia de renda familiar e necessidade de amparo social.;56,25;NÃO;SIM;NÃO;SIM
17;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por idade, com pedido de reconhecimento de tempo de contribui√ß√£o n√£o considerado pelo INSS.;56,25;NÃO;SIM;NÃO;SIM
22;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para restabelecimento de aux√≠lio-doen√ßa ou concess√£o de aposentadoria por invalidez devido a patologias psiqui√°tricas, com pedido de cita√ß√£o do INSS e concess√£o de justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
83;peticao_inicial;previdenciario;modelo;8;7;2;A√ß√£o previdenci√°ria para concess√£o de amparo ao deficiente, com base na negativa do INSS e argumenta√ß√£o sobre a condi√ß√£o de vulnerabilidade da requerente.;56,25;NÃO;SIM;NÃO;SIM
Quesitos aÃÄ PeriÃÅcia ContaÃÅbil.docx;peticao_inicial;civil;peca_real;8;7;2;O documento apresenta quesitos a serem respondidos por um perito cont√°bil em uma a√ß√£o revisional, abordando quest√µes sobre taxas, encargos e c√°lculos relacionados a um contrato com um banco.;56,25;NÃO;SIM;NÃO;SIM
452;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria previdenci√°ria para restabelecimento de aux√≠lio-doen√ßa e pedido sucessivo de aposentadoria por invalidez, devido √† incapacidade laboral da autora.;56,25;NÃO;SIM;NÃO;SIM
APOSENTADORIA-POR-IDADE-COM-PEDIDO-DE-ANTECIPACÃßAÃÉO-DE-TUTELA-BENEFIÃÅCIO-POR-INCAPACIDADE-INTERCALADO.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A autora prop√µe a√ß√£o previdenci√°ria para concess√£o de aposentadoria por idade, com pedido de antecipa√ß√£o de tutela, alegando cumprimento dos requisitos legais e urg√™ncia na concess√£o do benef√≠cio.;56,25;NÃO;SIM;NÃO;SIM
CIMENTO-PEDREIRO-EPI.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que negou a concess√£o de aposentadoria por tempo de servi√ßo, alegando erro na n√£o considera√ß√£o de agentes nocivos ao trabalho do recorrente.;56,25;NÃO;SIM;NÃO;SIM
451;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria previdenci√°ria para restabelecimento de aux√≠lio-doen√ßa e pedido sucessivo de aposentadoria por invalidez, fundamentada na incapacidade da autora para o trabalho devido a problemas de sa√∫de.;56,25;NÃO;SIM;NÃO;SIM
Novo-prorrogacÃßaÃÉo-do-periÃÅodo-de-gracÃßa-por-desemprego-CTPS-extraviada.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de benef√≠cio por incapacidade, com pedido de prorroga√ß√£o do per√≠odo de gra√ßa devido a desemprego e incapacidade do autor.;56,25;NÃO;SIM;NÃO;SIM
19;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por tempo de contribui√ß√£o com reconhecimento de atividade rural, contestando o indeferimento do INSS.;56,25;NÃO;SIM;NÃO;SIM
RECURSO-INOMINADO-DESAPOSENTACÃßAÃÉO.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado em processo de desaposenta√ß√£o, buscando a concess√£o de nova aposentadoria sem devolu√ß√£o de valores recebidos.;56,25;NÃO;SIM;NÃO;SIM
15;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria para concess√£o de aposentadoria por tempo de contribui√ß√£o, contestando indeferimento do INSS e requerendo averba√ß√£o de per√≠odos de atividade como pedreiro aut√¥nomo.;56,25;NÃO;SIM;NÃO;SIM
81;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de abono de 25% ao aposentado por invalidez, devido √† necessidade de acompanhamento permanente em raz√£o de grave condi√ß√£o de sa√∫de.;56,25;NÃO;SIM;NÃO;SIM
Recurso-Inominado-de-benefiÃÅcio-por-incapacidade-Aposentadoria-por-invalidez (1).docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que indeferiu pedido de aposentadoria por invalidez, alegando incapacidade permanente do autor.;56,25;NÃO;SIM;NÃO;SIM
100;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o ordin√°ria para transforma√ß√£o de aposentadoria por tempo de contribui√ß√£o em aposentadoria do professor, com revis√£o de sal√°rios e corre√ß√£o de valores no CNIS.;56,25;NÃO;SIM;NÃO;SIM
08 - EMBARGOS PREQUESTIONAMENTO.docx;recurso;previdenciario;peca_real;8;7;2;Embargos de declara√ß√£o com finalidade de prequestionamento sobre ac√≥rd√£o do TRF, abordando quest√µes de direito previdenci√°rio e constitucional.;56,25;NÃO;SIM;NÃO;SIM
REÃÅPLICA-mecaÃÇnico.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa √© uma r√©plica √† contesta√ß√£o em um processo previdenci√°rio, onde o autor busca a concess√£o de aposentadoria especial, apresentando argumentos e provas sobre a exposi√ß√£o a agentes nocivos durante o trabalho como mec√¢nico.;56,25;NÃO;SIM;NÃO;SIM
10;peticao_inicial;previdenciario;peca_real;8;7;2;Requerimento administrativo para revis√£o de aposentadoria com base na concess√£o do melhor benef√≠cio previdenci√°rio, abordando aspectos legais e jurisprudenciais.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o para Concess√£o de Sal√°rio Maternidade √† segurada desempregada concess√£o durante o per√≠odo de gra√ßa.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de sal√°rio-maternidade a segurada desempregada, com base na manuten√ß√£o da qualidade de segurada durante o per√≠odo de gra√ßa.;56,25;NÃO;SIM;NÃO;SIM
Recurso-Inominado-de-benefiÃÅcio-por-incapacidade-Aposentadoria-por-invalidez.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que indeferiu pedido de aposentadoria por invalidez, argumentando a perman√™ncia da incapacidade laboral do autor.;56,25;NÃO;SIM;NÃO;SIM
RECURSO-INOMINADO-DESAPOSENTACÃßAÃÉO-DECADENCIA.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado em processo previdenci√°rio visando a desaposenta√ß√£o, contestando a decad√™ncia do direito de renunciar √† aposentadoria para obter novo benef√≠cio mais vantajoso.;56,25;NÃO;SIM;NÃO;SIM
13.19;recurso;previdenciario;peca_real;8;7;2;Recurso inominado visando a concess√£o de aux√≠lio-acidente, contestando a improced√™ncia da senten√ßa anterior com base na incapacidade laborativa e nexo causal.;56,25;NÃO;SIM;NÃO;SIM
51;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da execu√ß√£o de senten√ßa contra o INSS, requerendo o pagamento de valores devidos ao exequente, incluindo honor√°rios advocat√≠cios.;56,25;NÃO;SIM;NÃO;SIM
RECURSO-INOMINADO-BENEFIÃÅCIO-POR-INCAPACIDADE-DATA-DE-INIÃÅCIO-DA-INCAPACIDADE-DII.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra senten√ßa que negou benef√≠cio previdenci√°rio, argumentando erro na an√°lise da qualidade de segurado e incapacidade laborativa.;56,25;NÃO;SIM;NÃO;SIM
Quesitos aÃÄ PeriÃÅcia MeÃÅdica Trabalhista.docx;peticao_inicial;trabalhista;peca_real;8;7;2;O documento apresenta quesitos a serem respondidos por um perito em uma a√ß√£o de repara√ß√£o de danos trabalhista, abordando a incapacidade do reclamante.;56,25;NÃO;SIM;NÃO;SIM
462;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aposentadoria por invalidez com pedido de tutela antecipada, fundamentada na incapacidade da autora devido a cardiopatia grave e negativa do INSS.;56,25;NÃO;SIM;NÃO;SIM
455;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o sumar√≠ssima de acidente de trabalho, onde o autor busca reconhecimento de doen√ßa ocupacional e benef√≠cios previdenci√°rios devido √† incapacidade laborativa.;56,25;NÃO;SIM;NÃO;SIM
inicial-acÃßougueiro.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da solicita√ß√£o de concess√£o de aposentadoria especial ao INSS, fundamentada na exposi√ß√£o a agentes nocivos durante o trabalho como a√ßougueiro, e requer a produ√ß√£o de prova pericial.;56,25;NÃO;SIM;NÃO;SIM
APOSENTADORIA-ESPECIAL-ELETRICIDADE.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da a√ß√£o previdenci√°ria para concess√£o de aposentadoria especial ao autor, que alega ter trabalhado em condi√ß√µes nocivas √† sa√∫de, especificamente com eletricidade, e que teve seu pedido negado pelo INSS.;56,25;NÃO;SIM;NÃO;SIM
Aposentadoria-especial-ou-tempo-de-contribuicÃßaÃÉo-motorista-profissaÃÉo-e-ruiÃÅdo.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da solicita√ß√£o de concess√£o de aposentadoria especial para motorista, alegando tempo de contribui√ß√£o e exposi√ß√£o a agentes nocivos, al√©m de requerer tutela antecipada e assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
460;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o para concess√£o de aposentadoria por idade de trabalhadora rural, com pedido de justi√ßa gratuita e fundamenta√ß√£o legal sobre os direitos previdenci√°rios da requerente.;56,25;NÃO;SIM;NÃO;SIM
468;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de aux√≠lio reclus√£o com pedido de tutela antecipada, fundamentada na qualidade de segurado do c√¥njuge recluso e na depend√™ncia econ√¥mica da autora.;56,25;NÃO;SIM;NÃO;SIM
477;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa requer a implanta√ß√£o imediata de benef√≠cio previdenci√°rio de aposentadoria especial, fundamentando-se em decis√µes anteriores e na urg√™ncia da situa√ß√£o do autor.;56,25;NÃO;SIM;NÃO;SIM
98;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para restabelecimento de benef√≠cio por incapacidade, com fundamenta√ß√£o legal e pedido de cita√ß√£o do INSS.;56,25;NÃO;SIM;NÃO;SIM
Recurso-Inominado-de-auxiÃÅlio-acidente-Segurado-especial.docx;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto por segurado especial visando a concess√£o de aux√≠lio-acidente, contestando a senten√ßa que indeferiu o pedido com base na alega√ß√£o de incapacidade laborativa.;56,25;NÃO;SIM;NÃO;SIM
NotificacÃßaÃÉo Extrajudicial solicitando documentos de banco.docx;modelo_generico;consumidor;modelo;8;7;2;Notifica√ß√£o extrajudicial solicitando documentos banc√°rios, com base em direitos do consumidor e regulamenta√ß√µes do BACEN.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o para Concess√£o de Sal√°rio-Maternidade √† segurada desempregada ‚Äì Concess√£o durante o per√≠odo de gra√ßa ‚Äì Exist√™ncia de menos de 120 contribui√ß√µes mensais sem a perda da qualidade de segurada ‚Äì Sem v√≠nculo empregat√≠cio;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de sal√°rio-maternidade a segurada desempregada, com pedido de gratuidade de justi√ßa e cita√ß√£o do INSS.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Concess√£o de Aux√≠lio-Doen√ßa oriundo de Doen√ßa Ocupacional (1).docx;peticao_inicial;previdenciario;peca_real;8;7;2;A pe√ßa trata da solicita√ß√£o de concess√£o de aux√≠lio-doen√ßa por doen√ßa ocupacional, incluindo pedido de liminar e justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
NOVO-CPC-Recurso-de-apelacÃßaÃÉo-benefiÃÅcio-por-incapacidade-natureza-acidentaÃÅria-CONCAUSA.docx;recurso;previdenciario;peca_real;8;7;2;Recurso de apela√ß√£o interposto contra senten√ßa que negou benef√≠cio por incapacidade acident√°ria, argumentando a exist√™ncia de concausa entre a atividade laboral e a incapacidade da autora.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Concess√£o de Aux√≠lio-Doen√ßa.docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o previdenci√°ria para concess√£o de aux√≠lio-doen√ßa, contestando indeferimento do INSS com base na manuten√ß√£o da qualidade de segurado.;56,25;NÃO;SIM;NÃO;SIM
6;recurso;previdenciario;peca_real;8;7;2;Recurso inominado interposto contra decis√£o que extinguiu a√ß√£o previdenci√°ria, buscando a revis√£o do c√°lculo do benef√≠cio do autor com base na norma mais ben√©fica.;56,25;NÃO;SIM;NÃO;SIM
