documento_id,tipo_documento,area_direito,modelo_ou_peca_real,qualidade_clareza,qualidade_estrutura,risco,resumo
Sublocação Comercial.docx,contrato,civil,modelo,8,8,2,"Contrato de sublocação comercial entre duas empresas, detalhando cláusulas sobre o objeto da locação, prazo, aluguel, encargos, benfeitorias e rescisão."
Parceria Pecuária.docx,contrato,civil,modelo,8,8,2,"Contrato de parceria pecuária entre duas partes, estabelecendo responsabilidades e divisão de bens relacionados ao rebanho e à invernada."
Antecipação de Crédito.docx,contrato,empresarial,modelo,8,7,2,"Contrato de antecipação de crédito entre um devedor e um banco, estabelecendo condições de pagamento e garantias."
03,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de pensão por morte rural em favor de menor impúbere, com base na qualidade de segurado especial do falecido e dependência econômica."
Transformação+de+Auxílio+Doença+em+Aposentadoria+por+Invalidez.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para transformação de auxílio-doença em aposentadoria por invalidez, com pedido de citação do INSS e concessão de justiça gratuita."
05,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria por idade rural, com fundamentação em requisitos legais e jurisprudência pertinente."
Petição+Inicial+–+LOAS+Deficiente.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de amparo ao deficiente, com base na negativa do INSS e argumentação sobre a condição de vulnerabilidade da requerente."
P109,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou a concessão de aposentadoria por invalidez, argumentando sobre a desnecessidade de carência e a validade das anotações na CTPS do recorrente."
Requerimento administrativo. Benefício Assistencial à pessoa com deficiência. LOAS. Esquizofrenia..docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Requerimento de concessão de benefício assistencial para pessoa com deficiência, fundamentado em situação de vulnerabilidade social e doença psiquiátrica."
Aposentadoria por Tempo de Contribuição com reconhecimento de atividade rural.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por tempo de contribuição com reconhecimento de atividade rural, contestando a decisão do INSS que indeferiu o pedido."
Auxílio+Doença+e+Aposentadoria+por+Invalidez.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para restabelecimento de auxílio-doença ou concessão de aposentadoria por invalidez, fundamentada em incapacidade laborativa devido a doenças psiquiátricas."
Execução+de+Sentença+Rito+Ordinário.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da execução de sentença contra o INSS, requerendo o pagamento de valores devidos ao exequente, incluindo honorários advocatícios."
P112,recurso,previdenciario,peca_real,8,7,2,"Recurso Inominado visando a concessão de aposentadoria por tempo de contribuição, argumentando erro na concessão de benefício menos vantajoso pelo INSS."
11,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de auxílio-doença ao segurado especial, com fundamentação em incapacidade para o trabalho e apresentação de documentos comprobatórios."
Recurso-inominado-aposentadoria-por-tempo-de-contribuição-Magistrado-não-reconheceu-o-exercício-de-atividade-rural-em-regime-de-economia-familiar-por-entender-ser-insuficiente.docx,recurso,previdenciario,peca_real,8,7,2,Recurso inominado visando a reforma de sentença que não reconheceu o tempo de serviço rural do autor para fins de aposentadoria por tempo de contribuição.
Aposentadoria por Tempo de Contribuição com Conversão de Atividade Especial Médico.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria por tempo de contribuição, incluindo conversão de tempo de atividade especial como médico."
Revisão+de+Benefício+de+Previdência+Privada+por+Desvalorização+da+Moeda.docx,peticao_inicial,previdenciario,peca_real,8,7,2,Ação revisional de benefício previdenciário visando a correção de valores de aposentadoria com base na desvalorização da moeda e prescrição quinquenal.
Aposentadoria por Idade Urbana com averbacao de vinculo não reconhecido pelo INSS.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por idade, contestando a negativa do INSS em reconhecer tempo de contribuição devido a vínculo não reconhecido."
AÇÃO DE CONCESSÃO DE BENEFICIO ASSISTENCIAL DE PRESTAÇÃO CONTINUADA .docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A autora solicita a concessão de benefício assistencial de prestação continuada ao INSS, alegando hipossuficiência financeira e necessidade de amparo devido à idade avançada."
Consignação+em+pagamento+de+Indenização+para+reconhecer+período+de+débito+de+contribuinte+individual+já+decadente.docx,peticao_inicial,previdenciario,peca_real,7,7,2,"Ação de consignação em pagamento para regularizar contribuições previdenciárias de períodos já decadentes, com pedido de Justiça Gratuita."
Revisão+de+Aposentadoria+do+Professor+cumulada+com+Correção+de+Salários+Informados+no+PBC.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária para transformação de aposentadoria por tempo de contribuição em aposentadoria do professor, com revisão de salários e correção de valores no CNIS."
petição inicial revisão vida toda.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para revisão de aposentadoria, argumentando que a regra de transição aplicada pelo INSS é desfavorável ao segurado, que deve optar pela regra permanente mais benéfica."
Peticial+Inicial+–+Revisão+do+Art+29.docx,peticao_inicial,previdenciario,peca_real,7,6,2,"Ação previdenciária para revisão de benefícios de auxílio-doença e aposentadoria por invalidez, com foco na prescrição e decadência, além de correção de cálculos de RMI."
Aposentadoria+Especial+de+exposição+a+agentes+nocivos.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria especial devido à exposição a agentes nocivos, com pedido de tutela antecipada para pagamento imediato do benefício."
Pensão+por+Morte+com+Sentença+Trabalhista.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de pensão por morte com pedido liminar, fundamentada na qualidade de segurado e dependente, contestando a negativa do INSS."
Aposentadoria+com+averbação+de+tempo+contribuição+na+construção+civil.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária para concessão de aposentadoria por tempo de contribuição, contestando indeferimento do INSS e requerendo averbação de períodos de atividade como pedreiro autônomo."
Petição+Inicial+–+Interdição.docx,peticao_inicial,civil,modelo,8,7,2,"Ação de interdição e curatela provisória para um indivíduo incapaz devido a problemas de saúde mental e dependência química, solicitando assistência judiciária gratuita."
Petição+Inicial+–+Concessão+de+Abono+de+25_.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de abono de 25% ao aposentado por invalidez, devido à necessidade de assistência permanente em razão de graves patologias cardíacas."
13,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria por idade, contestando indeferimento do INSS por falta de carência, com pedido de tutela antecipada."
Aposentadoria_por+Tempo+com+reconhecimento+de+vinculos+empregaticios+não+computados+pelo+INSS.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por tempo de contribuição, contestando indeferimento do INSS e requerendo reconhecimento de vínculos empregatícios não considerados."
Ação de Concessão de Aposentadoria por Idade de Pescador.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da concessão de aposentadoria por idade rural para pescador, contestando o indeferimento do INSS e apresentando provas da atividade pesqueira."
Petição+Inicial+–+Pensão+por+Morte+de+Filho.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária de concessão de pensão por morte, onde o requerente busca o reconhecimento de sua dependência econômica em relação ao filho falecido."
Petição+Inicial+de+Ação+de+Concessão+de+Aposentadoria+por+Idade+de+Agricultor+Regime+de+Economia+Familiar.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da concessão de aposentadoria por idade rural para um pescador artesanal, contestando o indeferimento do INSS e apresentando provas documentais e testemunhais."
P113,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado visando a reforma de sentença que negou a concessão de aposentadoria por invalidez, argumentando sobre a incapacidade da recorrente e a caracterização de sua atividade habitual."
Pensão+por+Morte+de+falecido+que+recebia+LOAS+por+já+possuir+os+requisitos+para+aposentadoria.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de pensão por morte, argumentando que a falecida possuía direito à aposentadoria por idade e que o INSS negou o benefício indevidamente."
Pensão+por+Morte+com+Reconhecimento+de+União+Estável.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de pensão por morte, com reconhecimento de união estável e pedido de justiça gratuita."
06,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria por idade rural, com fundamentação em documentos que comprovam a atividade rural da autora."
2021,peticao_inicial,previdenciario,peca_real,7,6,2,"Ação judicial para concessão de aposentadoria por invalidez, fundamentada na incapacidade do requerente devido a doença grave, com pedidos de citação e justiça gratuita."
Interdição+e+Curatela+Provisória.docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de interdição e curatela provisória para representar o interditando, que não possui condições de gerir sua pessoa e bens, visando pleitear aposentadoria por invalidez."
Ação de Concessão de Aposentadoria Por Idade com reconhecimento de vínculo doméstico.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação judicial para concessão de aposentadoria por idade e reconhecimento de vínculo empregatício como doméstica, após indeferimento pelo INSS."
Auxílio+Doença+e+Aposentadoria+por+Invalidez+em+doença+de+desenvolvimento+progressivo.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de benefício por incapacidade devido a doença terminal, com fundamentação legal e pedidos específicos ao juiz."
Concessão+de+Aposentadoria+de+Pedreiro.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária para concessão de aposentadoria por tempo de contribuição de um pedreiro autônomo, contestando indeferimento do INSS e requerendo reconhecimento de períodos de atividade."
Revisão+de+Aposentadoria+por+Idade+por+Reclamatória+Trabalhista+Procedente.docx,peticao_inicial,previdenciario,peca_real,7,7,2,"Ação previdenciária para revisão de aposentadoria por idade, com base em erros no cálculo da RMI e pedidos de complementação de verbas salariais."
Repetição+Indébito+Contribuição+Acima+do+Teto+Máximo.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária de restituição de indébito previdenciário, pleiteando a devolução de valores pagos a maior ao RGPS, com base em contribuições acima do teto máximo."
Complementação+de+aposentadoria+Servidor+Público+Municipal+aposentado+pelo+INSS.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de complementação de aposentadoria de servidor público municipal, com base em direitos constitucionais e legislação municipal, visando garantir proventos integrais."
Revisão de Aposentadoria por Idade por Reclamatória Trabalhista Procedente.docx,peticao_inicial,previdenciario,peca_real,7,7,2,"Ação previdenciária para revisão de aposentadoria por idade, com base em erros no cálculo da RMI e pedidos de complementação de verbas salariais decorrentes de decisão em reclamatória trabalhista."
FICHA DE ENTREVISTA.docx,modelo_generico,previdenciario,modelo,8,8,2,"Ficha de atendimento a cliente no âmbito do direito previdenciário, contendo dados pessoais e perguntas relevantes para a análise de benefícios."
12,peticao_inicial,previdenciario,modelo,8,8,2,"Ação previdenciária para concessão de auxílio-doença, fundamentada na incapacidade da parte autora para o trabalho, com pedidos de citação do INSS e concessão de justiça gratuita."
P114,recurso,previdenciario,peca_real,8,8,2,"Recurso inominado visando a concessão de auxílio-acidente, contestando a improcedência da sentença anterior com base na incapacidade laborativa e no nexo causal entre o acidente e as sequelas."
BENEFÍCIO ASSISTENCIAL.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A autora interpõe ação de concessão de benefício assistencial de prestação continuada ao idoso, alegando hipossuficiência financeira e necessidade de amparo."
Petição+Inicial+–+Auxílio+Reclusão.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação para concessão de auxílio-reclusão em favor da filha de um reeducando, com base na legislação previdenciária e provas anexadas que comprovam a qualidade de segurado do pai."
siglascnis.docx,parecer,previdenciario,modelo,8,7,2,"O documento analisa diversas siglas do CNIS relacionadas a vínculos e contribuições previdenciárias, orientando sobre a documentação necessária e possíveis ações a serem tomadas."
Restabelecimento+de+Auxílio+Doença.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para restabelecimento de benefício por incapacidade, com fundamentação legal e pedido de citação do INSS."
P110,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou benefício por incapacidade ao recorrente, alegando a necessidade de reforma da decisão devido à incapacidade comprovada em razão de câncer de próstata."
04,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de pensão por morte rural, com fundamentação legal e apresentação de documentos comprobatórios da dependência econômica e qualidade de segurado especial do falecido."
recurso-JEFP-correção-monetaria-após-modulação.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que determinou correção monetária de pensão por morte, argumentando a necessidade de alteração do índice de correção aplicado."
26,peticao_inicial,previdenciario,peca_real,8,7,2,"A autora solicita a concessão de benefício assistencial de prestação continuada ao idoso, alegando hipossuficiência financeira e cumprimento dos requisitos legais."
481,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de pensão por morte para o pai, com pedido de tutela antecipada, após negativa do INSS, alegando dependência econômica do falecido."
1,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de benefício assistencial de prestação continuada para idoso, fundamentada na insuficiência de renda familiar e necessidade de amparo social."
17,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por idade, com pedido de reconhecimento de tempo de contribuição não considerado pelo INSS."
22,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para restabelecimento de auxílio-doença ou concessão de aposentadoria por invalidez devido a patologias psiquiátricas, com pedido de citação do INSS e concessão de justiça gratuita."
83,peticao_inicial,previdenciario,modelo,8,7,2,"Ação previdenciária para concessão de amparo ao deficiente, com base na negativa do INSS e argumentação sobre a condição de vulnerabilidade da requerente."
Quesitos à Perícia Contábil.docx,peticao_inicial,civil,peca_real,8,7,2,"O documento apresenta quesitos a serem respondidos por um perito contábil em uma ação revisional, abordando questões sobre taxas, encargos e cálculos relacionados a um contrato com um banco."
452,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária previdenciária para restabelecimento de auxílio-doença e pedido sucessivo de aposentadoria por invalidez, devido à incapacidade laboral da autora."
APOSENTADORIA-POR-IDADE-COM-PEDIDO-DE-ANTECIPAÇÃO-DE-TUTELA-BENEFÍCIO-POR-INCAPACIDADE-INTERCALADO.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A autora propõe ação previdenciária para concessão de aposentadoria por idade, com pedido de antecipação de tutela, alegando cumprimento dos requisitos legais e urgência na concessão do benefício."
CIMENTO-PEDREIRO-EPI.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou a concessão de aposentadoria por tempo de serviço, alegando erro na não consideração de agentes nocivos ao trabalho do recorrente."
451,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária previdenciária para restabelecimento de auxílio-doença e pedido sucessivo de aposentadoria por invalidez, fundamentada na incapacidade da autora para o trabalho devido a problemas de saúde."
Novo-prorrogação-do-período-de-graça-por-desemprego-CTPS-extraviada.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de benefício por incapacidade, com pedido de prorrogação do período de graça devido a desemprego e incapacidade do autor."
19,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por tempo de contribuição com reconhecimento de atividade rural, contestando o indeferimento do INSS."
RECURSO-INOMINADO-DESAPOSENTAÇÃO.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado em processo de desaposentação, buscando a concessão de nova aposentadoria sem devolução de valores recebidos."
15,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária para concessão de aposentadoria por tempo de contribuição, contestando indeferimento do INSS e requerendo averbação de períodos de atividade como pedreiro autônomo."
81,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de abono de 25% ao aposentado por invalidez, devido à necessidade de acompanhamento permanente em razão de grave condição de saúde."
Recurso-Inominado-de-benefício-por-incapacidade-Aposentadoria-por-invalidez (1).docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que indeferiu pedido de aposentadoria por invalidez, alegando incapacidade permanente do autor."
87-Recurso-litigância-de-má-fé.docx,recurso,previdenciario,peca_real,8,7,3,"Recurso inominado interposto contra sentença que negou benefício assistencial e condenou o autor por litigância de má-fé, argumentando a boa-fé do recorrente e a falta de provas para a condenação."
100,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação ordinária para transformação de aposentadoria por tempo de contribuição em aposentadoria do professor, com revisão de salários e correção de valores no CNIS."
483,peticao_inicial,previdenciario,peca_real,7,6,2,"Requerimento de pensão por morte de ex-combatente, solicitando a concessão de benefícios previdenciários à viúva do falecido."
476,peticao_inicial,previdenciario,peca_real,8,8,2,"A peça é uma petição inicial de habeas data visando garantir o acesso a informações pessoais junto ao INSS, após negativa de fornecimento de dados."
08 - EMBARGOS PREQUESTIONAMENTO.docx,recurso,previdenciario,peca_real,8,7,2,"Embargos de declaração com finalidade de prequestionamento sobre acórdão do TRF, abordando questões de direito previdenciário e constitucional."
RÉPLICA-mecânico.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça é uma réplica à contestação em um processo previdenciário, onde o autor busca a concessão de aposentadoria especial, apresentando argumentos e provas sobre a exposição a agentes nocivos durante o trabalho como mecânico."
10,peticao_inicial,previdenciario,peca_real,8,7,2,"Requerimento administrativo para revisão de aposentadoria com base na concessão do melhor benefício previdenciário, abordando aspectos legais e jurisprudenciais."
Ação para Concessão de Salário Maternidade à segurada desempregada concessão durante o período de graça.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade a segurada desempregada, com base na manutenção da qualidade de segurada durante o período de graça."
Recurso-Inominado-de-benefício-por-incapacidade-Aposentadoria-por-invalidez.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que indeferiu pedido de aposentadoria por invalidez, argumentando a permanência da incapacidade laboral do autor."
RECURSO-INOMINADO-DESAPOSENTAÇÃO-DECADENCIA.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado em processo previdenciário visando a desaposentação, contestando a decadência do direito de renunciar à aposentadoria para obter novo benefício mais vantajoso."
13.19,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado visando a concessão de auxílio-acidente, contestando a improcedência da sentença anterior com base na incapacidade laborativa e nexo causal."
51,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da execução de sentença contra o INSS, requerendo o pagamento de valores devidos ao exequente, incluindo honorários advocatícios."
RECURSO-INOMINADO-BENEFÍCIO-POR-INCAPACIDADE-DATA-DE-INÍCIO-DA-INCAPACIDADE-DII.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou benefício previdenciário, argumentando erro na análise da qualidade de segurado e incapacidade laborativa."
Quesitos à Perícia Médica Trabalhista.docx,peticao_inicial,trabalhista,peca_real,8,7,2,"O documento apresenta quesitos a serem respondidos por um perito em uma ação de reparação de danos trabalhista, abordando a incapacidade do reclamante."
462,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de aposentadoria por invalidez com pedido de tutela antecipada, fundamentada na incapacidade da autora devido a cardiopatia grave e negativa do INSS."
472,peticao_inicial,previdenciario,peca_real,8,8,2,"A autora propõe ação de concessão de benefício previdenciário com pedido de tutela antecipada, alegando união estável e dependência econômica em relação ao falecido segurado."
455,peticao_inicial,trabalhista,peca_real,8,7,2,"Ação sumaríssima de acidente de trabalho, onde o autor busca reconhecimento de doença ocupacional e benefícios previdenciários devido à incapacidade laborativa."
inicial-açougueiro.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da solicitação de concessão de aposentadoria especial ao INSS, fundamentada na exposição a agentes nocivos durante o trabalho como açougueiro, e requer a produção de prova pericial."
APOSENTADORIA-ESPECIAL-ELETRICIDADE.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da ação previdenciária para concessão de aposentadoria especial ao autor, que alega ter trabalhado em condições nocivas à saúde, especificamente com eletricidade, e que teve seu pedido negado pelo INSS."
Aposentadoria-especial-ou-tempo-de-contribuição-motorista-profissão-e-ruído.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da solicitação de concessão de aposentadoria especial para motorista, alegando tempo de contribuição e exposição a agentes nocivos, além de requerer tutela antecipada e assistência judiciária gratuita."
460,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação para concessão de aposentadoria por idade de trabalhadora rural, com pedido de justiça gratuita e fundamentação legal sobre os direitos previdenciários da requerente."
Contrato de Honorários Advocatícios com Cláusula Quota Litis.docx,contrato,previdenciario,modelo,8,8,2,"Contrato de prestação de serviços advocatícios com cláusula de quota litis, estabelecendo os termos de remuneração e responsabilidades entre contratante e contratados."
Recurso-inominado-pensão-por-morte-de-companheiro-sentença-não-reconheceu-união-estável.docx,recurso,previdenciario,peca_real,8,7,3,"Recurso inominado interposto contra sentença que indeferiu pedido de pensão por morte, alegando a existência de união estável entre a autora e o falecido."
468,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de concessão de auxílio reclusão com pedido de tutela antecipada, fundamentada na qualidade de segurado do cônjuge recluso e na dependência econômica da autora."
Reclamação disciplinar contra Juiz de Direito no CNJ.docx,peticao_inicial,administrativo,peca_real,8,7,3,Reclamação disciplinar contra juiz de direito por retardamento injustificado na análise de medida cautelar em caso de ameaça à vida da peticionante.
477,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça requer a implantação imediata de benefício previdenciário de aposentadoria especial, fundamentando-se em decisões anteriores e na urgência da situação do autor."
Petição-inicial-de-concessão-de-aposentadoria-por-idade-com-pedido-de-antecipação-de-tutela.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria por idade com pedido de antecipação de tutela, fundamentada na negativa do INSS e na urgência do benefício."
98,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para restabelecimento de benefício por incapacidade, com fundamentação legal e pedido de citação do INSS."
Recurso-Inominado-de-auxílio-acidente-Segurado-especial.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto por segurado especial visando a concessão de auxílio-acidente, contestando a sentença que indeferiu o pedido com base na alegação de incapacidade laborativa."
Notificação Extrajudicial solicitando documentos de banco.docx,modelo_generico,consumidor,modelo,8,7,2,"Notificação extrajudicial solicitando documentos bancários, com base em direitos do consumidor e regulamentações do BACEN."
Ação para Concessão de Salário-Maternidade à segurada desempregada – Concessão durante o período de graça – Existência de menos de 120 contribuições mensais sem a perda da qualidade de segurada – Sem vínculo empregatício,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade a segurada desempregada, com pedido de gratuidade de justiça e citação do INSS."
Ação de Concessão de Auxílio-Doença oriundo de Doença Ocupacional (1).docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da solicitação de concessão de auxílio-doença por doença ocupacional, incluindo pedido de liminar e justiça gratuita."
NOVO-CPC-Recurso-de-apelação-benefício-por-incapacidade-natureza-acidentária-CONCAUSA.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que negou benefício por incapacidade acidentária, argumentando a existência de concausa entre a atividade laboral e a incapacidade da autora."
Ação de Concessão de Auxílio-Doença.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de auxílio-doença, contestando indeferimento do INSS com base na manutenção da qualidade de segurado."
06,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra decisão que extinguiu ação previdenciária, buscando a revisão do cálculo do benefício do autor com base na norma mais benéfica."
APOSENTADORIA-POR-IDADE-RURAL-FEMININA-completa-idade-antes-de-1991.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da concessão de aposentadoria por idade rural para uma agricultora, argumentando sobre a decadência do direito e a comprovação da atividade rural."
APOSENTADORIA-ESPECIAL-de-professora.docx,peticao_inicial,previdenciario,peca_real,8,8,2,"A peça trata da solicitação de concessão de aposentadoria especial para professora, contestando a negativa do INSS e apresentando provas do tempo de serviço."
84,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação de concessão de aposentadoria por idade rural, com argumentação sobre o exercício da atividade pesqueira e pedido de justiça gratuita."
13.10,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado contra sentença que negou aposentadoria por invalidez, discutindo a desnecessidade de carência e a validade das anotações na CTPS do recorrente."
inicial-de-aposentadoria-especial-mecânico-solda-ruído-hidrocarbonetos.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"A peça trata da solicitação de aposentadoria especial por um trabalhador exposto a agentes nocivos, contestando a negativa do INSS e requerendo a realização de perícia técnica."
Petição-inicial-de-concessão-de-aposentadoria-por-tempo-de-contribuição (1).docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação previdenciária para concessão de aposentadoria por tempo de contribuição, contestando indeferimento do INSS e solicitando tutela antecipada."
459,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação para concessão de aposentadoria especial, fundamentada na exposição a agentes nocivos durante o trabalho, com pedido de tutela antecipada para reconhecimento do direito."
16,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de aposentadoria especial devido à exposição a agentes nocivos, com pedido de tutela antecipada para pagamento imediato do benefício."
486,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade com pedido de tutela antecipada, fundamentada na negativa do INSS e na comprovação de atividade rural da autora."
101,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para revisão de aposentadoria por idade, com base em erros no cálculo da RMI e pedidos de complementação de verbas salariais."
478,mandado_segurança,tributario,peca_real,7,6,3,"O documento é um mandado de segurança impetrado para contestar a exigência de pagamento de imposto de renda, alegando isenção devido a moléstia grave do impetrante."
INICIAL-PENSÃO-POR-MORTE-rural-1989.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de pensão por morte ao cônjuge de trabalhador rural, com base em fundamentos legais e jurisprudenciais."
457,peticao_inicial,previdenciario,peca_real,7,6,2,"Pedido de alvará judicial para levantamento de valores previdenciários retidos após falecimento do genitor da requerente, com solicitação de justiça gratuita."
31,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação de complementação de aposentadoria de servidor público municipal, com pedido de tutela antecipada para pagamento mensal da complementação."
42,peticao_inicial,previdenciario,modelo,8,8,2,"Modelo de petição inicial para concessão de salário-maternidade a segurada especial, abordando requisitos legais e requerimentos ao INSS."
RE-DESAPOSENTAÇÃO.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso extraordinário interposto em processo de desaposentação, visando a concessão de nova aposentadoria com base em contribuições posteriores à aposentadoria atual."
Contrato de honorários advocatícios.docx,contrato,civil,modelo,8,8,2,"Contrato de prestação de serviços advocatícios entre um escritório de advocacia e uma empresa, detalhando honorários, obrigações e condições de rescisão."
Contestação-administrativa-conversão-de-auxílio-doença-acidentário-em-auxílio-doença-comum.docx,contestacao,previdenciario,peca_real,8,7,2,"A peça é uma contestação administrativa que questiona a relação entre a doença do segurado e sua atividade laboral, solicitando a conversão do auxílio-doença acidentário em auxílio-doença comum."
99,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para revisão de aposentadoria por idade, com base em erros no cálculo da RMI e pedidos de complementação de verbas salariais."
RURAL-INÍCIO-DE-PROVA-MATERIAL-INCRA-E-CERTIFICADOS-DE-PROP.docx,recurso,previdenciario,peca_real,8,7,2,"Recurso inominado interposto contra sentença que negou a concessão de aposentadoria por tempo de serviço rural, argumentando a necessidade de início de prova material e apresentando documentos comprobatórios."
salário-maternidade.docx,peticao_inicial,previdenciario,peca_real,8,7,2,"Ação previdenciária para concessão de salário-maternidade, contestando a negativa do INSS com base em fundamentos legais e jurisprudenciais."
